signature_id	signature_name	gene	weight
PDAC.PAMG20.ICGCarray	ICGCarray	ACSL5	2.52928751375057
PDAC.PAMG20.ICGCarray	ICGCarray	ACSL6	0.328733193478816
PDAC.PAMG20.ICGCarray	ICGCarray	ACSM2B	0.282657062474146
PDAC.PAMG20.ICGCarray	ICGCarray	ACSM3	2.75188279891676
PDAC.PAMG20.ICGCarray	ICGCarray	ACSS1	3.38986603759547
PDAC.PAMG20.ICGCarray	ICGCarray	ACSS2	2.15516583179609
PDAC.PAMG20.ICGCarray	ICGCarray	ACSS3	-0.216480688387381
PDAC.PAMG20.ICGCarray	ICGCarray	ACTA1	-0.386871266059933
PDAC.PAMG20.ICGCarray	ICGCarray	ACTA2	-0.395410545453044
PDAC.PAMG20.ICGCarray	ICGCarray	ACTB	-0.777697096259045
PDAC.PAMG20.ICGCarray	ICGCarray	ACTBL2	-0.770270580832183
PDAC.PAMG20.ICGCarray	ICGCarray	ACTC1	-0.696162683438848
PDAC.PAMG20.ICGCarray	ICGCarray	ACTG1	-0.993826281945876
PDAC.PAMG20.ICGCarray	ICGCarray	ACTG2	-0.894575381990084
PDAC.PAMG20.ICGCarray	ICGCarray	ACTL6A	-0.696468125603537
PDAC.PAMG20.ICGCarray	ICGCarray	ACTL6B	0.134077464860961
PDAC.PAMG20.ICGCarray	ICGCarray	ACTL8	-0.567123244050845
PDAC.PAMG20.ICGCarray	ICGCarray	ACTN1	-0.396506730501172
PDAC.PAMG20.ICGCarray	ICGCarray	ACTN4	0.00521714784871731
PDAC.PAMG20.ICGCarray	ICGCarray	ACTR3	-0.167753112646719
PDAC.PAMG20.ICGCarray	ICGCarray	ACTR3B	0.557195900921824
PDAC.PAMG20.ICGCarray	ICGCarray	ACTR5	-0.503125773359877
PDAC.PAMG20.ICGCarray	ICGCarray	ACTR8	0.0821003536668691
PDAC.PAMG20.ICGCarray	ICGCarray	ACTRT1	0.665702408490253
PDAC.PAMG20.ICGCarray	ICGCarray	ACVR1B	1.59267132857895
PDAC.PAMG20.ICGCarray	ICGCarray	ACVR2A	1.0634790199196
PDAC.PAMG20.ICGCarray	ICGCarray	ACVRL1	-0.013805416909114
PDAC.PAMG20.ICGCarray	ICGCarray	ACY1	0.746963613107509
PDAC.PAMG20.ICGCarray	ICGCarray	ACY3	2.61301147079323
PDAC.PAMG20.ICGCarray	ICGCarray	ACYP1	-0.196948652858838
PDAC.PAMG20.ICGCarray	ICGCarray	ACYP2	-0.427856840745879
PDAC.PAMG20.ICGCarray	ICGCarray	ADA	-1.99743778733599
PDAC.PAMG20.ICGCarray	ICGCarray	ADAL	0.242442822735831
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM10	-0.70964496419038
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM12	-0.664217602080214
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM15	1.21412279554385
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM17	-0.524225355777773
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM19	-2.17985254126153
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM2	0.112497582496738
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM22	-0.215495811506059
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM23	-0.997787526230456
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM28	1.93021475792729
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM32	0.237434193934363
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM3A	0.449113399874174
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM8	-0.0804186807963546
PDAC.PAMG20.ICGCarray	ICGCarray	ADAM9	-0.211969551925732
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMDEC1	0.793087298134622
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS1	-0.716485304608859
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS14	-0.87719513246883
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS2	-1.19364451934527
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS3	-0.598847961895575
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS4	-0.455432341145732
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS5	-1.48907696862503
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS6	-0.772771565383872
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS7	-1.4639452767647
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS8	0.617466466831867
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTS9	-0.807786111159877
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTSL1	-0.188394412087297
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTSL2	1.7940151580083
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTSL3	0.500061004239016
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTSL4	-1.62939210178813
PDAC.PAMG20.ICGCarray	ICGCarray	ADAMTSL5	0.106517829334647
PDAC.PAMG20.ICGCarray	ICGCarray	ADAP1	2.52303512292792
PDAC.PAMG20.ICGCarray	ICGCarray	ADAP2	-0.919981282409392
PDAC.PAMG20.ICGCarray	ICGCarray	ADARB1	-0.746412451641956
PDAC.PAMG20.ICGCarray	ICGCarray	ADARB2	-0.198257033335305
PDAC.PAMG20.ICGCarray	ICGCarray	ADAT3	1.69789918865697
PDAC.PAMG20.ICGCarray	ICGCarray	ADC	-1.45117526137169
PDAC.PAMG20.ICGCarray	ICGCarray	ADCK1	0.34712904236695
