p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.641877969,0.703,0.387,0,mCAF,MMP11
0,2.594143188,0.941,0.595,0,mCAF,POSTN
0,2.248112476,0.999,0.971,0,mCAF,COL1A1
0,2.169563954,0.424,0.084,0,mCAF,COMP
0,2.147887897,0.771,0.185,0,mCAF,COL10A1
0,2.064780696,0.692,0.162,0,mCAF,COL11A1
0,1.9450888,1,0.989,0,mCAF,COL1A2
0,1.901792158,0.976,0.616,0,mCAF,CTHRC1
0,1.891141937,0.999,0.967,0,mCAF,COL3A1
0,1.728121748,0.935,0.643,0,mCAF,SFRP2
0,1.725514374,0.77,0.518,0,mCAF,ASPN
0,1.66310554,0.987,0.906,0,mCAF,FN1
0,1.662592297,0.822,0.302,0,mCAF,COL8A1
0,1.573383023,0.909,0.636,0,mCAF,COL12A1
0,1.561327422,0.836,0.421,0,mCAF,INHBA
0,1.553152074,0.991,0.77,0,mCAF,LUM
0,1.51268551,0.984,0.712,0,mCAF,VCAN
0,1.471703708,0.566,0.074,0,mCAF,SDC1
0,1.438053836,0.981,0.832,0,mCAF,COL5A2
0,1.40648125,0.991,0.9,0,mCAF,AEBP1
0,1.403949446,0.999,0.986,0,mCAF,SPARC
0,1.384727288,0.929,0.544,0,mCAF,THBS2
0,1.359694855,0.954,0.756,0,mCAF,NBL1
0,1.332385807,0.712,0.389,0,mCAF,SULF1
0,1.317640138,0.926,0.567,0,mCAF,COL5A1
0,1.268496167,0.676,0.273,0,mCAF,ITGBL1
0,1.217818263,0.871,0.454,0,mCAF,MXRA5
0,1.197436646,0.449,0.075,0,mCAF,GJB2
0,1.16314599,0.896,0.528,0,mCAF,CDH11
0,1.153613476,0.952,0.772,0,mCAF,RARRES2
0,1.116521615,0.994,0.799,0,mCAF,COL6A3
0,1.046450087,0.785,0.388,0,mCAF,LOXL1
0,1.039615105,0.71,0.374,0,mCAF,GALNT1
0,1.039098759,0.723,0.225,0,mCAF,MFAP2
0,1.014542052,0.949,0.807,0,mCAF,HTRA1
0,1.013887762,0.886,0.437,0,mCAF,FAP
0,1.006166829,0.931,0.813,0,mCAF,CTGF
0,1.001718124,0.55,0.099,0,mCAF,LRRC15
0,0.990110527,0.628,0.33,0,mCAF,PLAU
0,0.985265361,0.894,0.608,0,mCAF,CLEC11A
0,0.985185434,0.542,0.135,0,mCAF,FNDC1
0,0.970220894,0.659,0.203,0,mCAF,SULF2
0,0.961201869,0.66,0.257,0,mCAF,ADAM12
0,0.938467984,0.963,0.786,0,mCAF,CTSB
0,0.937393247,0.894,0.566,0,mCAF,RCN3
0,0.934799117,0.786,0.472,0,mCAF,ANTXR1
0,0.929453563,0.261,0.039,0,mCAF,GRP
0,0.923567647,0.968,0.718,0,mCAF,CTSK
0,0.913492796,0.877,0.629,0,mCAF,MDK
0,0.906912598,0.461,0.107,0,mCAF,NTM
0,0.906500077,0.557,0.152,0,mCAF,GXYLT2
0,0.89583966,0.816,0.548,0,mCAF,ISLR
0,0.8900873,0.943,0.699,0,mCAF,PPIC
0,0.887973163,0.998,0.956,0,mCAF,BGN
0,0.879278241,0.779,0.425,0,mCAF,CERCAM
0,0.870287142,0.76,0.436,0,mCAF,COPZ2
0,0.870147084,0.923,0.777,0,mCAF,PALLD
0,0.867039943,0.748,0.324,0,mCAF,PLXDC2
0,0.863125944,0.997,0.972,0,mCAF,COL6A1
0,0.85679164,0.534,0.127,0,mCAF,ITGA11
0,0.854457581,0.747,0.322,0,mCAF,DPYSL3
0,0.852221578,0.637,0.24,0,mCAF,CHPF
0,0.850963636,0.816,0.399,0,mCAF,S100A16
0,0.846055596,0.968,0.824,0,mCAF,MARCKS
0,0.842476205,1,0.999,0,mCAF,LGALS1
0,0.830984738,0.753,0.46,0,mCAF,MMP14
0,0.825599126,0.285,0.038,0,mCAF,LAMP5
0,0.819377347,0.988,0.857,0,mCAF,TIMP2
0,0.802134868,0.35,0.073,0,mCAF,DIO2
0,0.788046321,0.532,0.111,0,mCAF,PCDH7
0,0.764527563,0.554,0.145,0,mCAF,NRP2
0,0.763725407,0.997,0.964,0,mCAF,CD99
0,0.761827425,0.913,0.653,0,mCAF,MMP2
0,0.761180346,0.948,0.81,0,mCAF,CALU
0,0.757363276,0.468,0.11,0,mCAF,COL8A2
0,0.749445992,0.596,0.212,0,mCAF,ARL4C
0,0.740352614,0.876,0.66,0,mCAF,Sep.11
0,0.739959938,0.603,0.218,0,mCAF,KDELR3
0,0.739787233,0.659,0.304,0,mCAF,SPHK1
0,0.738818987,0.311,0.067,0,mCAF,MATN3
0,0.733371147,0.544,0.192,0,mCAF,ANKH
0,0.72697146,0.536,0.154,0,mCAF,RUNX2
0,0.72089999,0.956,0.827,0,mCAF,MXRA8
0,0.719187133,0.417,0.049,0,mCAF,PLPP4
0,0.706424304,0.981,0.913,0,mCAF,P4HB
0,0.694436275,0.929,0.73,0,mCAF,EFEMP2
0,0.681663094,0.602,0.237,0,mCAF,KIAA1217
0,0.67890422,0.561,0.22,0,mCAF,PTK7
0,0.668799345,0.559,0.201,0,mCAF,UNC5B
0,0.664371526,0.505,0.135,0,mCAF,LMO7
0,0.662360711,0.737,0.457,0,mCAF,CNN2
0,0.641753767,0.881,0.685,0,mCAF,SPATS2L
0,0.640174334,0.763,0.438,0,mCAF,MRC2
0,0.639847966,0.567,0.207,0,mCAF,RAI14
0,0.639756389,0.941,0.817,0,mCAF,KDELR2
0,0.633814955,0.519,0.19,0,mCAF,FIBIN
0,0.631950952,0.725,0.388,0,mCAF,GPX8
0,0.631540383,0.46,0.082,0,mCAF,PODNL1
0,0.624034445,0.838,0.606,0,mCAF,ITGB5
0,0.623095987,0.895,0.689,0,mCAF,SSR3
0,0.621604019,0.634,0.318,0,mCAF,COL16A1
0,0.62040947,0.444,0.109,0,mCAF,PYCR1
0,0.620281026,0.621,0.268,0,mCAF,LOX
0,0.616489924,0.924,0.782,0,mCAF,OSTC
0,0.615033186,0.686,0.395,0,mCAF,CKAP4
0,0.608332446,0.546,0.194,0,mCAF,SRPX2
0,0.606029089,0.859,0.639,0,mCAF,FKBP10
0,0.601072858,0.497,0.17,0,mCAF,SPOCK1
0,0.599221363,0.921,0.784,0,mCAF,PDLIM2
0,0.596374337,0.62,0.259,0,mCAF,C4orf48
0,0.593245695,0.351,0.089,0,mCAF,SLC6A6
0,0.592280303,0.478,0.159,0,mCAF,SPON1
0,0.591674333,0.605,0.255,0,mCAF,PLOD2
0,0.584145113,0.598,0.274,0,mCAF,FRMD6
0,0.582998419,0.584,0.263,0,mCAF,ADAMTS2
0,0.57911391,0.956,0.86,0,mCAF,CAPZB
0,0.577078869,0.641,0.333,0,mCAF,GLT8D2
0,0.57529372,0.284,0.045,0,mCAF,CILP2
0,0.574492833,1,0.999,0,mCAF,COL6A2
0,0.569464317,0.965,0.928,0,mCAF,OST4
0,0.567536335,0.594,0.289,0,mCAF,DAP
0,0.5643568,0.506,0.189,0,mCAF,FAM198B
0,0.560844275,0.474,0.143,0,mCAF,CREB3L1
0,0.559250333,0.913,0.739,0,mCAF,MYDGF
0,0.559249345,0.998,0.98,0,mCAF,PPIB
0,0.557683986,1,0.999,0,mCAF,TMSB10
0,0.554544376,0.596,0.27,0,mCAF,GOLM1
0,0.55231358,0.576,0.252,0,mCAF,PDLIM4
0,0.5494978,0.529,0.206,0,mCAF,FSCN1
0,0.544567308,0.763,0.495,0,mCAF,FAM114A1
0,0.526321,0.491,0.18,0,mCAF,P3H4
0,0.5176652,0.437,0.122,0,mCAF,SGCD
0,0.516130654,0.442,0.135,0,mCAF,SMCO4
0,0.510982914,0.518,0.196,0,mCAF,P3H3
0,0.504486039,0.295,0.03,0,mCAF,HSD17B6
0,0.50141711,0.367,0.062,0,mCAF,KIF26B
0,0.500141058,0.491,0.175,0,mCAF,NXN
0,0.49497737,0.474,0.167,0,mCAF,BNC2
0,0.483647202,0.92,0.688,0,mCAF,FBN1
0,0.479229456,0.396,0.109,0,mCAF,PDGFC
0,0.473568128,0.989,0.796,0,mCAF,DCN
0,0.453059774,0.852,0.526,0,mCAF,BASP1
0,0.422200834,0.272,0.036,0,mCAF,SYNDIG1
0,0.40255171,0.333,0.07,0,mCAF,WISP1
0,0.375445989,0.324,0.075,0,mCAF,JCAD
0,0.375419545,0.322,0.07,0,mCAF,P4HA3
0,0.340477007,0.256,0.037,0,mCAF,GALNT5
3.26083326255223e-322,0.753560226,0.615,0.308,5.57635096229056e-318,mCAF,LOXL2
6.52166652510445e-322,1.02492199,0.531,0.24,1.11527019245811e-317,mCAF,RGCC
6.01426110682549e-320,0.612617684,0.368,0.103,1.02849879187823e-315,mCAF,SUGCT
5.96741272472965e-314,0.532566715,0.536,0.241,0.00E+00,mCAF,MAGED1
1.12005927357831e-313,0.494730447,0.457,0.165,0.00E+00,mCAF,PRICKLE1
1.2651295754164e-313,0.482831766,0.999,0.998,0.00E+00,mCAF,SERF2
8.09742535119693e-313,0.494322305,0.596,0.274,0.00E+00,mCAF,TMEM45A
8.43010308994406e-311,0.525387273,0.432,0.146,1.44E-306,mCAF,BHLHE41
0.00E+00,0.587806147,0.52,0.214,3.77E-305,mCAF,GJA1
2.29E-308,0.636057802,0.57,0.269,3.91E-304,mCAF,NREP
2.19E-307,0.507228453,0.884,0.706,3.75E-303,mCAF,HDLBP
2.46E-306,0.528167834,0.986,0.905,4.21E-302,mCAF,ANXA2
2.43E-303,0.556459533,0.819,0.595,4.15E-299,mCAF,TTC3
3.64E-301,0.397809885,0.284,0.06,6.22E-297,mCAF,NKD2
1.11E-295,0.442874113,0.427,0.151,1.90E-291,mCAF,ADAMTS12
1.95E-294,0.488350779,0.435,0.162,3.33E-290,mCAF,RIN2
4.09E-290,0.492905267,0.952,0.876,6.99E-286,mCAF,ARF4
4.35E-290,0.463188819,0.505,0.217,7.44E-286,mCAF,P3H1
1.47E-289,0.549739159,0.635,0.351,2.51E-285,mCAF,CMTM3
1.33E-288,0.43137721,0.54,0.239,2.28E-284,mCAF,CLMP
2.27E-288,0.541601768,0.798,0.547,3.88E-284,mCAF,PPFIBP1
6.76E-288,0.560695317,0.475,0.187,1.16E-283,mCAF,TMEM158
2.30E-287,1.324543013,0.655,0.391,3.92E-283,mCAF,SFRP4
1.03E-285,0.548754199,0.626,0.338,1.76E-281,mCAF,SH3PXD2A
2.28E-284,0.61016512,0.716,0.482,3.90E-280,mCAF,RAB31
8.45E-284,0.494928518,0.365,0.111,1.45E-279,mCAF,WNT2
1.23E-282,0.481982764,0.921,0.792,2.10E-278,mCAF,VKORC1
3.27E-280,0.518090557,0.518,0.224,5.59E-276,mCAF,PDPN
8.25E-280,0.447911528,0.486,0.21,1.41E-275,mCAF,GPX7
1.18E-278,0.596500518,0.412,0.155,2.02E-274,mCAF,NUAK1
3.34E-278,0.567758044,0.897,0.722,5.72E-274,mCAF,EMILIN1
1.10E-274,0.762967743,0.639,0.399,1.88E-270,mCAF,CD55
2.29E-274,0.414837381,0.317,0.089,3.92E-270,mCAF,NINJ2
3.43E-272,0.717557518,0.817,0.58,5.86E-268,mCAF,SPON2
1.84E-267,0.713816908,0.334,0.098,3.15E-263,mCAF,GREM1
5.91E-266,0.894741167,0.305,0.082,1.01E-261,mCAF,C1QTNF3
2.99E-265,0.39232503,0.353,0.11,5.11E-261,mCAF,PLXNC1
2.05E-263,0.417798805,0.419,0.16,3.50E-259,mCAF,SLC16A3
4.32E-263,0.464460929,0.681,0.412,7.39E-259,mCAF,TMED3
3.06E-261,0.352245664,0.916,0.679,5.23E-257,mCAF,LRP1
7.00E-258,0.814263157,0.398,0.151,1.20E-253,mCAF,FST
9.58E-256,0.39977798,0.38,0.131,1.64E-251,mCAF,HMCN1
2.38E-255,0.472854588,0.429,0.173,4.08E-251,mCAF,MYH10
1.85E-254,0.336363154,0.284,0.073,3.17E-250,mCAF,CYS1
8.25E-250,0.508370397,0.582,0.318,1.41E-245,mCAF,SLC44A1
6.43E-249,0.311050868,0.285,0.074,1.10E-244,mCAF,AZIN2
8.96E-247,0.5789586,0.61,0.328,1.53E-242,mCAF,LTBP2
2.21E-245,0.820596119,0.613,0.342,3.78E-241,mCAF,HTRA3
6.64E-243,0.47358914,0.451,0.194,1.14E-238,mCAF,MICAL2
6.12E-242,0.485010964,0.419,0.168,1.05E-237,mCAF,SMYD3
5.11E-241,0.316167717,0.321,0.1,8.75E-237,mCAF,TANC2
1.79E-240,0.413840963,0.999,0.992,3.07E-236,mCAF,S100A11
2.39E-238,0.493918288,0.299,0.087,4.09E-234,mCAF,ENPP1
2.40E-238,0.441587292,0.937,0.835,4.10E-234,mCAF,PHPT1
2.09E-237,0.49335857,0.842,0.671,3.58E-233,mCAF,PRDX4
2.70E-237,0.462672768,0.845,0.659,4.61E-233,mCAF,LMAN1
2.81E-237,0.510301088,0.982,0.948,4.81E-233,mCAF,SERPINF1
4.27E-237,0.441778205,0.599,0.329,7.30E-233,mCAF,FKBP9
3.03E-235,0.479670927,0.94,0.852,5.19E-231,mCAF,PKM
2.24E-234,0.436078714,1,1,3.82E-230,mCAF,FTL
1.00E-232,0.289370562,0.971,0.827,1.71E-228,mCAF,THY1
1.61E-232,0.4303675,0.439,0.19,2.75E-228,mCAF,FZD1
1.74E-232,0.424332347,0.866,0.716,2.97E-228,mCAF,JTB
2.02E-232,0.531187831,0.746,0.484,3.46E-228,mCAF,TNFAIP6
2.75E-232,0.453634709,0.731,0.526,4.70E-228,mCAF,YIF1A
1.56E-229,0.49594365,0.57,0.297,2.67E-225,mCAF,FHL2
5.65E-228,0.499107833,0.662,0.396,9.66E-224,mCAF,PLAUR
5.63E-227,0.388212566,0.429,0.186,9.62E-223,mCAF,B4GALT2
1.17E-226,0.324345855,0.33,0.109,2.00E-222,mCAF,RHOD
3.75E-226,0.462548557,0.599,0.33,6.41E-222,mCAF,P4HA2
1.64E-225,0.449335236,0.459,0.203,2.81E-221,mCAF,TMEM119
3.69E-225,0.592630657,0.37,0.151,6.32E-221,mCAF,CDKN2A
1.36E-222,0.356711012,0.347,0.124,2.32E-218,mCAF,GALNT10
1.84E-221,0.28935581,0.299,0.092,3.14E-217,mCAF,ROR2
2.38E-221,0.402346123,0.438,0.192,4.07E-217,mCAF,PTGFRN
5.55E-220,0.390678992,0.457,0.208,9.50E-216,mCAF,FKBP14
8.24E-219,0.429741574,0.845,0.685,1.41E-214,mCAF,TMED9
1.96E-218,0.410456336,0.509,0.248,3.35E-214,mCAF,FMOD
1.63E-216,0.530873678,0.752,0.509,2.78E-212,mCAF,LMCD1
3.55E-216,0.551644121,0.426,0.184,6.08E-212,mCAF,OMD
4.10E-213,0.288437718,0.269,0.076,7.02E-209,mCAF,MDFI
2.22E-212,0.319383484,0.318,0.107,3.80E-208,mCAF,EVA1A
6.93E-212,0.431907389,0.944,0.852,1.18E-207,mCAF,RRBP1
5.31E-211,0.383848056,0.513,0.255,9.08E-207,mCAF,PLOD1
3.18E-210,0.513806721,0.598,0.378,5.44E-206,mCAF,PXDN
5.19E-210,0.330573397,1,1,8.87E-206,mCAF,CD63
6.38E-210,0.442686353,0.455,0.21,1.09E-205,mCAF,PERP
1.11E-209,0.360726833,0.319,0.111,1.90E-205,mCAF,ETV1
2.16E-209,0.420002455,0.423,0.19,3.69E-205,mCAF,GPC1
2.47E-209,0.404363413,0.867,0.701,4.22E-205,mCAF,SEC31A
3.15E-209,0.384561659,0.576,0.315,5.38E-205,mCAF,GLT8D1
1.34E-205,0.384172333,0.973,0.931,2.28E-201,mCAF,RABAC1
9.21E-205,0.376923741,0.504,0.257,1.58E-200,mCAF,SLC39A13
7.63E-204,0.304621478,0.294,0.096,1.31E-199,mCAF,ALDH1L2
1.12E-203,0.317662059,0.32,0.113,1.92E-199,mCAF,SCG5
8.17E-203,0.398528384,0.533,0.291,1.40E-198,mCAF,MARVELD1
2.88E-202,0.436822897,0.543,0.296,4.92E-198,mCAF,FKBP11
6.62E-202,0.313955741,0.314,0.108,1.13E-197,mCAF,NOX4
1.43E-201,0.372516738,0.529,0.279,2.44E-197,mCAF,TP53I13
1.62E-200,0.56965285,0.383,0.169,2.77E-196,mCAF,LRRC17
1.75E-200,0.443696891,0.744,0.501,2.99E-196,mCAF,LAMB1
7.06E-200,0.299977079,0.538,0.291,1.21E-195,mCAF,BICC1
2.30E-199,0.29681426,0.641,0.383,3.94E-195,mCAF,PODN
9.95E-199,0.376240732,0.408,0.18,1.70E-194,mCAF,C1QTNF6
2.09E-197,0.392467351,0.989,0.98,3.58E-193,mCAF,ATP5E
8.91E-197,0.410364284,0.592,0.35,1.52E-192,mCAF,CDC42EP5
1.01E-196,0.291125996,0.429,0.2,1.73E-192,mCAF,GAS7
1.13E-196,0.414827577,0.329,0.123,1.92E-192,mCAF,CDKN2B
1.47E-196,0.364348426,0.956,0.893,2.52E-192,mCAF,DAD1
1.57E-195,0.29634598,0.33,0.122,2.69E-191,mCAF,PRR5
2.78E-195,0.480819558,0.978,0.929,4.75E-191,mCAF,SERPINH1
1.35E-194,0.918498979,0.404,0.187,2.30E-190,mCAF,CILP
7.00E-194,0.779786268,0.531,0.34,1.20E-189,mCAF,F2R
1.28E-193,0.347298681,0.966,0.91,2.19E-189,mCAF,SSR2
8.60E-193,0.370751191,0.503,0.264,1.47E-188,mCAF,FKBP7
6.29E-192,0.668217846,0.879,0.788,1.08E-187,mCAF,PRSS23
3.14E-191,0.462606367,0.411,0.186,5.37E-187,mCAF,RGS3
1.74E-190,0.33918803,0.281,0.095,2.98E-186,mCAF,ALDH1B1
2.91E-190,0.261823751,0.949,0.798,4.98E-186,mCAF,FSTL1
8.03E-190,0.69612276,0.532,0.302,1.37E-185,mCAF,COL15A1
8.54E-188,0.39075413,0.657,0.429,1.46E-183,mCAF,TMEM167A
2.40E-187,0.350209903,0.948,0.878,4.10E-183,mCAF,PRDX5
7.42E-187,0.520727354,0.614,0.366,1.27E-182,mCAF,GAS1
1.97E-186,0.250520939,0.271,0.089,3.37E-182,mCAF,PPP1R13L
1.25E-185,0.384836612,0.62,0.385,2.14E-181,mCAF,SLC39A7
1.99E-185,0.464410552,0.779,0.616,3.41E-181,mCAF,PTTG1IP
9.75E-185,0.454341951,0.37,0.156,1.67E-180,mCAF,ENC1
1.90E-184,0.34743154,0.476,0.239,3.25E-180,mCAF,TP53I3
6.68E-184,0.357911843,0.595,0.346,1.14E-179,mCAF,TPBG
1.28E-183,0.344717879,0.487,0.25,2.19E-179,mCAF,PDXK
1.37E-183,0.543427607,0.33,0.129,2.35E-179,mCAF,RAMP1
6.18E-183,0.400718762,0.709,0.514,1.06E-178,mCAF,C1orf122
3.87E-182,0.317781194,0.406,0.183,6.61E-178,mCAF,ABRACL
6.16E-182,0.386294577,0.989,0.942,1.05E-177,mCAF,NNMT
2.80E-180,0.27493366,0.295,0.105,4.79E-176,mCAF,UBTD1
1.36E-179,0.423792981,0.52,0.29,2.32E-175,mCAF,MINDY2
3.06E-179,0.386796147,0.954,0.898,5.24E-175,mCAF,BRI3
1.17E-178,0.300988386,0.286,0.099,2.01E-174,mCAF,VDR
3.80E-177,0.362646442,0.968,0.915,6.49E-173,mCAF,SSR4
2.10E-176,0.369106705,0.564,0.321,3.59E-172,mCAF,P4HA1
1.32E-175,0.319528336,0.458,0.229,2.25E-171,mCAF,HOMER3
3.01E-174,0.366443026,0.623,0.389,5.14E-170,mCAF,TMEM98
3.01E-173,0.416646637,0.829,0.69,5.15E-169,mCAF,RCN1
4.23E-173,0.387095045,0.756,0.569,7.23E-169,mCAF,CDK2AP1
2.74E-172,0.441885507,0.772,0.563,4.69E-168,mCAF,HSPG2
3.58E-172,0.301666915,0.334,0.135,6.11E-168,mCAF,FLNB
7.62E-172,0.330834785,0.351,0.15,1.30E-167,mCAF,TPST2
1.06E-170,0.333760265,0.553,0.315,1.82E-166,mCAF,SMIM3
1.51E-167,0.316276141,0.431,0.212,2.58E-163,mCAF,PGM3
2.72E-167,0.447489529,0.781,0.631,4.66E-163,mCAF,VEGFB
4.27E-167,0.425232311,0.912,0.786,7.30E-163,mCAF,ACTN1
1.61E-166,0.308689849,0.495,0.267,2.75E-162,mCAF,ZFHX4
1.97E-166,0.419574001,0.606,0.368,3.37E-162,mCAF,CYP1B1
4.76E-166,0.265690554,0.287,0.105,8.14E-162,mCAF,MRAS
8.22E-166,0.337156024,0.473,0.248,1.41E-161,mCAF,ATXN1
4.33E-165,0.370130243,0.919,0.831,7.41E-161,mCAF,SEC61G
8.53E-165,0.365383076,0.63,0.415,1.46E-160,mCAF,TMEM208
4.89E-164,0.370097964,0.409,0.196,8.36E-160,mCAF,LXN
3.03E-163,0.421818587,0.734,0.551,5.18E-159,mCAF,SSPN
4.82E-163,0.415342132,0.72,0.549,8.25E-159,mCAF,VGLL4
1.13E-162,0.885881443,0.359,0.159,1.94E-158,mCAF,IGFBP3
1.42E-162,0.342838884,0.847,0.692,2.43E-158,mCAF,TMED10
4.02E-162,0.569868678,0.745,0.601,6.87E-158,mCAF,TNFRSF12A
4.74E-162,0.411202912,0.752,0.566,8.11E-158,mCAF,RUNX1
1.46E-161,0.33011376,0.493,0.268,2.50E-157,mCAF,SEC24D
3.82E-161,0.453873691,0.584,0.362,6.54E-157,mCAF,PLAT
1.69E-160,0.266396589,0.278,0.104,2.90E-156,mCAF,SCARF2
5.04E-160,0.34783567,0.944,0.893,8.61E-156,mCAF,SEC61B
1.70E-159,0.342574939,0.555,0.327,2.90E-155,mCAF,RALA
2.29E-159,0.306818878,0.269,0.096,3.91E-155,mCAF,ATP1B1
1.43E-158,0.465690341,0.734,0.579,2.45E-154,mCAF,PDLIM7
1.89E-158,0.320360257,0.453,0.239,3.24E-154,mCAF,MICU1
4.11E-158,0.341165789,0.498,0.278,7.03E-154,mCAF,ETHE1
8.73E-158,0.382654007,0.659,0.429,1.49E-153,mCAF,PDGFRL
8.76E-158,0.303865351,0.453,0.236,1.50E-153,mCAF,YIPF2
1.15E-157,0.325771449,0.537,0.312,1.96E-153,mCAF,ARL2BP
2.96E-157,0.333299025,0.553,0.326,5.05E-153,mCAF,ISOC2
3.19E-157,0.34016114,0.385,0.182,5.45E-153,mCAF,SSC5D
3.63E-157,0.250423913,0.257,0.089,6.22E-153,mCAF,MBOAT2
4.92E-157,0.908626435,0.913,0.909,8.41E-153,mCAF,TIMP3
2.64E-156,0.357070975,0.585,0.359,4.51E-152,mCAF,CISD1
1.85E-155,0.352403628,0.696,0.49,3.16E-151,mCAF,SURF4
8.69E-154,0.301930388,0.738,0.515,1.49E-149,mCAF,ECM1
1.62E-153,0.348664698,0.672,0.471,2.76E-149,mCAF,AKR1A1
7.19E-152,0.341625209,1,1,1.23E-147,mCAF,ACTG1
1.83E-151,0.337705899,0.571,0.35,3.12E-147,mCAF,CASC4
3.13E-151,0.274797342,0.344,0.153,5.35E-147,mCAF,C11orf24
9.40E-151,0.33968518,0.877,0.746,1.61E-146,mCAF,AP2S1
2.65E-149,0.283555873,0.345,0.154,4.53E-145,mCAF,TGFBR1
7.54E-149,0.34625849,0.909,0.813,1.29E-144,mCAF,CTSZ
1.10E-148,0.32096161,0.398,0.197,1.88E-144,mCAF,GNPTAB
1.03E-147,0.316455032,0.907,0.808,1.77E-143,mCAF,TMEM258
1.28E-147,0.264980321,0.37,0.174,2.18E-143,mCAF,PGM1
1.80E-147,0.384332378,0.694,0.497,3.08E-143,mCAF,PRRX2
6.29E-147,0.322546518,0.884,0.777,1.08E-142,mCAF,KDELR1
2.76E-145,0.366599755,0.887,0.789,4.71E-141,mCAF,TSPO
6.15E-143,0.29839696,0.952,0.886,1.05E-138,mCAF,ATP6V0E1
1.81E-142,0.28814082,0.407,0.208,3.09E-138,mCAF,VOPP1
3.23E-142,0.28370249,0.488,0.276,5.52E-138,mCAF,DSE
5.36E-142,0.30693147,0.427,0.226,9.17E-138,mCAF,MYO1D
8.42E-142,0.418312492,0.974,0.941,1.44E-137,mCAF,PCOLCE
2.04E-141,0.330680694,0.629,0.427,3.50E-137,mCAF,STMP1
4.62E-141,0.346582593,0.985,0.974,7.91E-137,mCAF,ANXA5
2.61E-140,0.298392047,0.499,0.286,4.46E-136,mCAF,NCOR2
1.32E-139,0.283811879,0.447,0.243,2.26E-135,mCAF,SWI5
1.81E-139,0.3197198,0.539,0.325,3.10E-135,mCAF,SEC61A1
2.70E-139,0.373251963,0.707,0.546,4.62E-135,mCAF,CLIC4
1.81E-138,0.332578273,0.955,0.864,3.10E-134,mCAF,NDUFA4
6.41E-138,0.316324716,0.555,0.344,1.10E-133,mCAF,SEC23A
7.16E-137,0.28709561,0.403,0.207,1.22E-132,mCAF,STK17B
7.50E-136,0.316521594,0.686,0.484,1.28E-131,mCAF,PLIN3
1.52E-135,0.260072921,0.288,0.12,2.60E-131,mCAF,CDC42EP3
1.76E-135,0.299090209,0.463,0.26,3.02E-131,mCAF,PTS
1.72E-134,0.276291644,0.302,0.13,2.95E-130,mCAF,LAYN
2.13E-134,0.292020683,0.561,0.348,3.64E-130,mCAF,EVL
5.33E-134,0.258064043,0.35,0.167,9.11E-130,mCAF,AVEN
1.05E-133,0.324439846,0.989,0.957,1.80E-129,mCAF,TPM4
2.02E-133,0.332629726,0.535,0.336,3.46E-129,mCAF,GOPC
2.40E-133,0.258382582,0.35,0.168,4.11E-129,mCAF,FAM229B
4.59E-133,0.39724907,0.779,0.603,7.84E-129,mCAF,OLFML3
7.52E-133,0.275127774,0.431,0.233,1.29E-128,mCAF,KIAA0930
9.66E-133,0.320333628,0.64,0.444,1.65E-128,mCAF,PARVA
1.71E-132,0.443529118,0.442,0.247,2.92E-128,mCAF,EDIL3
2.16E-131,0.353310687,0.688,0.498,3.69E-127,mCAF,NUCB2
5.07E-131,0.327094784,0.49,0.286,8.67E-127,mCAF,GLIPR1
5.40E-130,0.308340059,0.974,0.928,9.23E-126,mCAF,PDIA3
1.36E-129,0.26124862,0.402,0.211,2.32E-125,mCAF,SRPRB
1.24E-128,0.263703217,0.366,0.184,2.12E-124,mCAF,PRRC1
5.37E-127,0.280857899,0.426,0.233,9.18E-123,mCAF,CAPG
6.18E-127,0.489732723,0.629,0.426,1.06E-122,mCAF,DPT
1.31E-126,0.31639946,0.619,0.428,2.24E-122,mCAF,ERLEC1
1.32E-126,0.251330251,0.309,0.141,2.25E-122,mCAF,CDK14
1.63E-126,0.307313865,0.616,0.407,2.78E-122,mCAF,B4GALT1
1.78E-126,0.342239364,0.927,0.836,3.04E-122,mCAF,SH3BGRL3
1.60E-125,0.30207211,0.464,0.266,2.73E-121,mCAF,NID2
2.27E-125,0.28830752,0.509,0.309,3.88E-121,mCAF,SEC13
2.43E-125,0.368535572,0.911,0.797,4.15E-121,mCAF,MYH9
5.67E-125,0.304378172,0.569,0.367,9.69E-121,mCAF,YIPF5
6.76E-124,0.293474775,0.495,0.297,1.16E-119,mCAF,MAP4K5
1.13E-123,0.272309575,0.447,0.254,1.93E-119,mCAF,PRAF2
1.14E-123,0.507974651,0.764,0.614,1.96E-119,mCAF,IL32
1.90E-123,0.622526461,0.652,0.475,3.25E-119,mCAF,SERPINE1
5.52E-123,0.442826153,0.581,0.382,9.45E-119,mCAF,SERPINE2
7.14E-123,0.315702711,0.488,0.3,1.22E-118,mCAF,MPLKIP
1.44E-122,0.366766477,0.716,0.549,2.46E-118,mCAF,ENAH
5.65E-122,0.384755015,1,1,9.66E-118,mCAF,ACTB
8.02E-122,0.315432748,0.322,0.153,1.37E-117,mCAF,CPXM2
9.78E-122,0.329838174,0.843,0.713,1.67E-117,mCAF,PPP1R14B
1.02E-121,0.29041498,0.988,0.977,1.75E-117,mCAF,MYL12B
2.00E-121,0.294258266,0.424,0.235,3.43E-117,mCAF,SPSB1
